topic,group,mean_js_llm,mean_f1_llm,mean_cramer_llm,mean_js_diff,mean_f1_diff,mean_cramer_diff,llm_js_lower,llm_js_upper,rf_js_lower,rf_js_upper,diff_js_lower,diff_js_upper,diff_sig_js,llm_f1_score_lower,llm_f1_score_upper,rf_f1_score_lower,rf_f1_score_upper,diff_f1_score_lower,diff_f1_score_upper,diff_sig_f1_score,llm_cramer_v_lower,llm_cramer_v_upper,rf_cramer_v_lower,rf_cramer_v_upper,diff_cramer_v_lower,diff_cramer_v_upper,diff_sig_cramer_v
race_diversity,attit+moral,0.2819900327131906,0.5401861186466058,0.16729674127238514,-0.1052371466644681,-0.11170228619632287,-0.2044836982169333,0.26523329093616316,0.2982354078028872,0.16352653524717634,0.18876270783145568,-0.1243398082224415,-0.08714247595590675,True,0.5226117314869523,0.5589492704162659,0.6359135411488338,0.667339861698523,-0.1290338732798631,-0.09324752902701931,True,0.14560840845424058,0.1916633483883944,0.32314178505625657,0.4331425421255904,-0.2664867908888608,-0.15239619404947644,True
race_diversity,demo+moral,0.2749212370296024,0.49263719117298105,0.0679703530581905,-0.0961403606652579,-0.15201001649124468,-0.3101228386722973,0.2584821237465803,0.2910466942220362,0.1669645399898221,0.190501360177546,-0.11245613950541365,-0.08039407995602905,True,0.4753337613437305,0.5114475746013709,0.627724627996484,0.6601344476390717,-0.16908045854067696,-0.13251400982624761,True,0.044052586923962286,0.09750383398741633,0.3378658241370124,0.4251076501964885,-0.3621839664603476,-0.2650094595219401,True
race_diversity,moral,0.3438727102990796,0.5113594697918658,0.18467164345367604,-0.19069348770819028,-0.12521991134226937,-0.0896397970394207,0.32854703897852183,0.3589057038781863,0.13758246705410795,0.1690927243053859,-0.210064171586707,-0.17160823216400276,True,0.4916432440932985,0.5296290775369299,0.6214788440734696,0.651426438517001,-0.14350557820677723,-0.10761194381860045,True,0.15410297746669901,0.21662714505742334,0.2517861402913282,0.30096573690681255,-0.12692499782776195,-0.05859468513816017,True
gender_role,demo,0.4365761951931865,0.5205906706094997,0.04555793260801245,-0.1354682020302547,-0.04620293720719126,-0.06343023742502511,0.4239499369784414,0.44901050613556825,0.28622577706061886,0.31598752268892716,-0.146738228513841,-0.12446058636292827,True,0.5024745278350977,0.5390829824420877,0.5484174715692638,0.5859790177286262,-0.057398462508733594,-0.035427102543280055,True,0.01974999110712332,0.08530424129779017,0.07731854167926724,0.14127759739027684,-0.10783925205098963,-0.01043268284501323,True
gender_role,demo+attit,0.1966896351375471,0.5388131404490791,0.20207845672933517,0.050580977366212976,-0.07173931145822567,-0.014310845071739454,0.17922163714306932,0.21417998485213377,0.23332032424457466,0.2616528933793775,0.025330540942618062,0.07891025833429079,True,0.5236226295355151,0.5539290573533808,0.5926294860950533,0.6267934139656001,-0.09018982783712372,-0.05318271896511477,True,0.18122598794986028,0.2230932209094039,0.18253649701453167,0.2506503254925978,-0.04741311791274962,0.017673122508573485,False
gender_role,demo+attit+moral,0.08314091164212084,0.6032752574553982,0.22810844621669113,0.1724189688928211,-0.009115140518370505,0.00364253004476802,0.0659114057787402,0.09999326817037521,0.24129927643209714,0.2696741474157025,0.1443319032457319,0.19941422545919396,True,0.5867505805580125,0.6179672945256137,0.5939837525050708,0.6300413375459408,-0.027657298121533013,0.008843760330191333,False,0.20586779140876116,0.24927723503816965,0.18912188917434902,0.2592310367386841,-0.030646786685573708,0.036879319350765216,False
gender_role,attit,0.21977403000272314,0.5224657922882174,0.21223974379064864,0.012503854150787024,-0.07839438292442362,0.03496338495973525,0.20250028000736747,0.23794317539005555,0.21729977017551155,0.24702239861961686,-0.015406223325626226,0.04133382304356779,False,0.5070796609309381,0.5380134379271176,0.5836233626585032,0.6184050522085471,-0.09643344807308579,-0.05892548615179579,True,0.19250030566877696,0.23259686905655116,0.14317248765168278,0.21052738836380505,0.005334928979707288,0.06491399124329161,True
gender_role,attit+moral,0.16243976073574404,0.56646632548098,0.22353926038156202,0.07821203564535167,-0.04898743131978043,0.0011732818184691696,0.14458399387778642,0.179411532630369,0.22657068435060213,0.2552399951332979,0.04990735681371102,0.10756986628078267,True,0.5518107951042167,0.5809467351539523,0.5965495642917906,0.6341432939568723,-0.06921048423191196,-0.029195912038255133,True,0.20457371936922097,0.24398753207912202,0.19153217678344733,0.25662071287132715,-0.032297253790938514,0.03622431302065368,False
gender_role,demo+moral,0.09468549013039171,0.576455891874595,0.1589668285202405,0.17426305046176724,-0.014403917887782839,-0.008406348944855138,0.07743392587502614,0.11027761283798185,0.25327115758861846,0.28452154452613004,0.14949606340784408,0.20116609106447428,True,0.5615240994817143,0.5924758097097825,0.5732692426507578,0.6087906646743932,-0.03375055029095034,0.004682319270087791,False,0.13751749537449826,0.18167450192970766,0.13538077320037692,0.2025007270090461,-0.04539945669912627,0.02691942641770965,False
gender_role,moral,0.36407947898305637,0.4103680542993044,0.16620391556680428,-0.11809482722944692,-0.1847270918209482,0.0009886949229278325,0.3470724189784452,0.38173387945363374,0.2322796466658698,0.261865279153737,-0.1455615324884902,-0.08960746151418064,True,0.3950253841277662,0.42672990979507375,0.5780404023300492,0.6132230422726811,-0.20873796890136373,-0.1606481939745937,True,0.14521789744346664,0.18661975957092208,0.13207567773189766,0.1996853980914495,-0.03459972903409953,0.03817248088150241,False
current_economy,demo,0.5386447750345544,0.29858361630933855,0.04201045128501879,-0.29755377122690435,-0.10751642398302676,-0.0656891474124182,0.5244084386085095,0.5527017771717142,0.22451512542516563,0.2577842143166734,-0.31234021067920853,-0.28143051501010424,True,0.2819764254880854,0.31579316417927555,0.3883126499817325,0.42437081923513714,-0.12417622803212895,-0.09157028655331574,True,0.023116345070217384,0.060524759152713485,0.08428050471091855,0.12912940302176146,-0.09488695776403686,-0.03640822684656858,True
current_economy,demo+attit,0.2779785864796759,0.43099759881341054,0.20889417647669317,-0.09251913212247048,-0.11315583923734113,-0.15574042095588134,0.25994767231876625,0.29542399638243894,0.1672791480803291,0.20349037468448083,-0.11240108808954379,-0.07244678311792757,True,0.4125318632522155,0.4489730218406835,0.5259853415083857,0.5604912607325805,-0.13222906654827557,-0.09388364898663605,True,0.18328136233118922,0.23297017055385275,0.34441792036463914,0.38346736768594153,-0.17979884151647532,-0.1291907178558015,True
current_economy,demo+attit+moral,0.38800178790170475,0.3717801091132059,0.13691920013312747,-0.20892034964148137,-0.18318143331698183,-0.23094700520915665,0.3703951362428639,0.4039625197328598,0.1607029724717888,0.19597481237679257,-0.23037091640651192,-0.1885230285642341,True,0.35462988569648773,0.3896268111981957,0.5374653260759621,0.5711710406951758,-0.20284509607368656,-0.1631651192700491,True,0.11237615429558233,0.1633358171617427,0.3469546875692916,0.38796451499217216,-0.26138735975417454,-0.20344487726935162,True
current_economy,attit,0.06612173154614741,0.5489215650304485,0.35986050282310544,0.09833454837079651,0.0022927503212057726,0.0005336150404073854,0.05044258947455402,0.08172364349588414,0.1486375954407245,0.18105900621230514,0.07011729761481479,0.12764678135750548,True,0.5339321849424781,0.5639340532269308,0.5299977942425743,0.5638461366006565,-0.01355877786222256,0.018067521427314222,False,0.3392008990183588,0.3806067997544372,0.33967501092697777,0.378848849009543,-0.014409563222799689,0.01558572714032365,False
current_economy,attit+moral,0.06690196368610692,0.5494378404767989,0.3594948495533466,0.10176021113118501,-0.011146908282042869,-0.012485936292705368,0.05028279307988194,0.08195070651159042,0.1507032228039794,0.1864592186222556,0.07323167799569692,0.13127357105433393,True,0.5337431997205744,0.5645501941164739,0.5437306263630056,0.5778744168401474,-0.027638194873130285,0.006074630460313594,False,0.33955733004615096,0.3789022610509577,0.35177625463679174,0.39216176264266583,-0.02877243635216574,0.00400533316581964,False
current_economy,demo+moral,0.5383483123762517,0.29979566760173126,0.04163427128248969,-0.36812365665629365,-0.2222078695610032,-0.2580807132802848,0.5238632785357117,0.5508680699119517,0.15341180312259317,0.1864949799141866,-0.38677665425489355,-0.3506058263030692,True,0.2830142153429002,0.317242911005321,0.5057378008299682,0.5378570865229212,-0.2408741004927432,-0.20337111503732103,True,0.023233938479249143,0.06151687411968652,0.27915354754184607,0.3207424006010256,-0.2865125466190552,-0.2297725250049481,True
current_economy,moral,0.2665454991479421,0.45237286319201786,0.26127558110466226,-0.11884675220281761,-0.05851838164242387,-0.019092703245524752,0.24891445451085786,0.28251644232320994,0.1308141955481141,0.16505068129931255,-0.14760825941535777,-0.0881693543151177,True,0.43694749569887337,0.46729675960049805,0.4930485021605746,0.5285427285129394,-0.07741100336504841,-0.039806031556583035,True,0.24178641547461965,0.2808228970302271,0.2578564943151278,0.3016026832441462,-0.04054902761133933,0.0009727237582424167,False
